smiles,log_viscosity
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-1.6544302439436078
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-1.7675121336470137
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.24641694110709345
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.4089353929735008
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.45717457304082015
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.6935749724493127
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.819874124835946
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.6420651529995461
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.0457574905606752
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1396619934290064
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2448877336049289
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.324221658325915
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.7290883605895189
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.4841261562883208
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5719462386203693
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.626536278367631
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.7096314443827325
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2494916051486538
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8368386250229816
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8639139026159026
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5316526695878427
CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.9613798380502971
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.359835482339888
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.16967443405880692
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.045757490560675115
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.08884239126002341
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.1719849357760231
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.33021838479146337
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.3625102704874893
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.32239304727950685
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.6126101736612706
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.632644078973981
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.7101881608823786
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.835647144215563
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-0.9355420107730815
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.0362121726544447
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.0409586076789064
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.1260984021355387
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.193820026016113
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.2932822176632413
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.4045037781744258
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.3330142816703394
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.5272435506827877
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.586700235918748
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.6819366650372385
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,-1.7695510786217261
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.9014583213961124
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.8755821043278857
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.8075350280688532
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.7854366156076013
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.7283537820212285
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.6893976628212823
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.6335694425540919
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.6026025204202564
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.5699588180965941
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.5132176000679389
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.48094067824857084
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.45408227073109003
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.4071358621915589
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.36455099535397195
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.33525725643453175
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.30124708863621136
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.2528530309798932
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.226471015317139
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.17522180034305238
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.14597290280218117
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.11856231263560317
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.07305816098883605
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.04485321726773153
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.020527012274562852
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.031050319018657353
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.05502409158795209
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.08144546944972647
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.12090412049992724
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.14387555575769967
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.1752235375244543
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.21112488422458328
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.23807216157947098
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.27002571430044436
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.3098039199714863
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.3233063903751334
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.3550692920864126
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.38457604711405613
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.40505526330491665
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.4279420100736955
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.4653394241715556
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.4841261562883209
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.5135695211455662
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.5421181032660077
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.563837352959244
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.5883802940367698
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.6161846340195687
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.6345120151091003
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.6605485586935593
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.6903698325741012
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.7135435302530171
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.7398093167300375
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.7564658981679381
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.7802845241444989
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.7986028756795485
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.8226078079239006
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.8464900106991623
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.8680607047895754
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.8855558275547455
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.9129287940934646
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.9310723883179282
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.9459617893151305
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.9687935801725379
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-0.9909742579130898
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.005243055412372
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.0252580954990498
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.0474497061017982
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.0617305165370887
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.0814454694497264
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.1034737825104448
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.11690664142431
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.1369747037705296
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.1555228242543185
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.1671718704606464
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.1877553031996309
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.2069083998234198
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.2189630613788682
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.2426039712069759
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.2576677176428517
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.274088367704952
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.2915790998652872
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.304956341178706
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.321481620959886
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.335828294638069
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.3535962737769305
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.3630108981877709
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.3772680348352808
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.3861581781239307
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.401209493236885
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.424812155072339
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.4347426565797863
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.4479404658121156
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.458420756053419
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.4691602213834796
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.493494967595128
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.5037624548332647
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.5086383061657274
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.5279753022997185
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.5406075122407692
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.5543957967264024
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.5686362358410126
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.5816987086802545
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.596879478824182
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6099485035410128
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6143937264016879
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6345120151091004
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6478174818886375
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6536470255493614
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6605485586935593
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6757175447023074
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.68507994400758
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.6968039425795112
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.709965388637482
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.7189666327522726
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.7340036295049208
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.7435227937583233
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.749579997691106
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.764471553092451
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.7772835288524167
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.779891911959945
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.786482243003695
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8041003475907662
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.812479279163537
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8195873671616762
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8326826652518238
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8446639625349381
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.85078088734462
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8554257923903836
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8664610916297824
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8761483590329142
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8843894883257002
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.889410289700751
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.8961962790440432
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.904830648568245
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9118639112994487
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.919012953089113
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9262816496538773
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9393021596463884
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9469215565165803
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9507819773298183
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9767475403662884
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9850596502070634
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9892761346082268
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-1.9956786262173574
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-2.010995384301463
CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,-2.0154726866562074
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.5272435506827877
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.6737665790957601
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.7983298203534185
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.9301469788863753
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.0
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.0457574905606752
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.0757207139381184
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1463017882238256
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1481303992702336
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2182446253475312
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2468000858005839
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2831622767004756
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.332547047110046
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.3458234581220394
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.407823242604133
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.4621809049267258
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.4975728800155672
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5157001606532141
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5646334933873387
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.6161846340195687
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.6382721639824072
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.6635402661514704
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.7246886454581885
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.7077439286435239
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.7520267336381934
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.7767637268970025
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.7931741239681502
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8187282284405384
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.832682665251824
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.8745187342994059
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.9270152553720696
CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.9825492704894638
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.078313524516398
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.1996954224438015
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.3105135516357522
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.4122890349810886
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.5057062313346672
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.5919297141128146
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.6716203965612624
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.7454519228910261
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.8144578451456248
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.8787685448503786
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.9389246763702082
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-1.9948194874962197
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-2.0476919903378747
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-2.0974532206860084
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-2.14466259553046
CCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,-2.1890286001777923
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.5272435506827877
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.6635402661514705
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.790484985457369
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8857227034384137
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.0019587356365716
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1023729087095586
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2037726859705613
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2924298239020637
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.3767507096020994
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.4455108399961811
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5257837359237447
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.5816987086802545
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.6556077263148892
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.6882461389442456
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.7931741239681502
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.7055337738384071
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.958607314841775
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.0705810742857071
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.1739251972991736
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.2660007134616131
